DateTimes,ShamsiDateTime,Air Pressure(hPa),Air Temperature(C),rel. Humidity(%),Surface Temperature(C),Wind Direction(D),Wind Speed(m/s)
2024-12-14 23:10:10,1403/09/24 23:10:10,756.0,,62.0,-10.3,,
2024-12-14 23:00:10,1403/09/24 23:00:10,755.8,-11.6,61.0,-10.2,191.0,13.2
2024-12-14 22:50:10,1403/09/24 22:50:10,755.7,-11.1,59.0,-10.2,194.0,12.3
2024-12-14 22:40:10,1403/09/24 22:40:10,755.6,-11.4,62.0,-10.1,192.0,12.7
2024-12-14 22:30:10,1403/09/24 22:30:10,755.5,-11.6,63.0,-10.0,195.0,13.7
2024-12-14 22:20:10,1403/09/24 22:20:10,755.3,-11.4,62.0,-10.0,195.0,14.5
2024-12-14 22:10:10,1403/09/24 22:10:10,755.1,-10.9,60.0,-10.0,194.0,13.0
2024-12-14 22:00:10,1403/09/24 22:00:10,754.9,-10.9,60.0,-10.0,194.0,13.7
2024-12-14 21:50:10,1403/09/24 21:50:10,754.8,-10.9,63.0,-10.0,191.0,13.2
2024-12-14 21:40:10,1403/09/24 21:40:10,754.5,-11.1,66.0,-9.9,193.0,15.3
2024-12-14 21:30:10,1403/09/24 21:30:10,754.4,-11.2,68.0,-9.8,195.0,15.9
2024-12-14 21:20:10,1403/09/24 21:20:10,754.3,-11.0,67.0,-9.6,192.0,15.8
2024-12-14 21:10:10,1403/09/24 21:10:10,754.3,-11.0,69.0,-9.5,193.0,15.5
2024-12-14 21:00:10,1403/09/24 21:00:10,754.1,-10.8,69.0,-9.4,196.0,16.1
2024-12-14 20:50:10,1403/09/24 20:50:10,754.1,-10.8,72.0,-9.3,195.0,14.2
2024-12-14 20:40:10,1403/09/24 20:40:10,754.1,-10.9,73.0,-9.3,198.0,16.0
2024-12-14 20:30:10,1403/09/24 20:30:10,754.0,-10.9,75.0,-9.2,196.0,15.9
2024-12-14 20:20:10,1403/09/24 20:20:10,753.9,-10.9,79.0,-9.0,196.0,17.0
2024-12-14 20:10:10,1403/09/24 20:10:10,753.9,-11.0,79.0,-8.9,199.0,17.2
2024-12-14 20:00:10,1403/09/24 20:00:10,753.9,-10.8,77.0,-8.9,198.0,17.1
2024-12-14 19:50:10,1403/09/24 19:50:10,753.9,-10.7,77.0,-8.7,198.0,16.8
2024-12-14 19:40:11,1403/09/24 19:40:11,754.0,-10.7,75.0,-8.6,200.0,17.2
2024-12-14 19:30:11,1403/09/24 19:30:11,753.9,-10.7,78.0,-8.5,200.0,16.9
2024-12-14 19:20:11,1403/09/24 19:20:11,753.8,-10.8,83.0,-8.3,199.0,16.4
2024-12-14 19:10:11,1403/09/24 19:10:11,753.8,-10.9,86.0,-8.2,201.0,18.2
2024-12-14 19:00:11,1403/09/24 19:00:11,753.7,-10.8,89.0,-8.0,201.0,16.1
2024-12-14 18:50:11,1403/09/24 18:50:11,753.9,-10.7,86.0,-8.0,204.0,15.2
2024-12-14 18:40:11,1403/09/24 18:40:11,753.7,-10.7,90.0,-7.9,204.0,14.8
2024-12-14 18:30:11,1403/09/24 18:30:11,753.6,-10.8,92.0,-7.9,203.0,15.6
2024-12-14 18:20:10,1403/09/24 18:20:10,753.6,-10.8,94.0,-7.8,205.0,15.1
2024-12-14 18:10:10,1403/09/24 18:10:10,753.4,-10.9,94.0,-7.7,207.0,14.9
2024-12-14 18:00:10,1403/09/24 18:00:10,753.6,-10.7,89.0,-7.7,209.0,13.6
2024-12-14 17:50:10,1403/09/24 17:50:10,753.7,-10.6,88.0,-7.7,209.0,13.5
2024-12-14 17:40:10,1403/09/24 17:40:10,753.7,-10.5,86.0,-7.6,211.0,12.9
2024-12-14 17:30:10,1403/09/24 17:30:10,753.5,-10.4,82.0,-7.5,209.0,13.2
2024-12-14 17:20:10,1403/09/24 17:20:10,753.4,-10.2,79.0,-7.5,208.0,14.5
2024-12-14 17:10:10,1403/09/24 17:10:10,753.3,-10.1,82.0,-7.4,207.0,14.5
2024-12-14 17:00:10,1403/09/24 17:00:10,753.1,-10.2,86.0,-7.4,204.0,16.4
2024-12-14 16:50:10,1403/09/24 16:50:10,752.9,-10.1,87.0,-7.3,207.0,14.4
2024-12-14 16:40:10,1403/09/24 16:40:10,752.7,-10.2,93.0,-7.3,203.0,16.0
2024-12-14 16:30:10,1403/09/24 16:30:10,752.5,-10.2,90.0,-7.3,206.0,16.1
2024-12-14 16:20:10,1403/09/24 16:20:10,752.6,-10.1,88.0,-7.4,208.0,14.8
2024-12-14 16:10:10,1403/09/24 16:10:10,752.7,-10.0,89.0,-7.4,204.0,16.0
2024-12-14 16:00:10,1403/09/24 16:00:10,752.7,-9.9,89.0,-7.3,203.0,16.0
2024-12-14 15:50:10,1403/09/24 15:50:10,752.6,-10.0,92.0,-7.2,205.0,15.2
2024-12-14 15:40:10,1403/09/24 15:40:10,752.5,-9.9,87.0,-7.2,205.0,15.2
2024-12-14 15:30:10,1403/09/24 15:30:10,752.3,-9.7,89.0,-7.3,205.0,15.9
2024-12-14 15:20:10,1403/09/24 15:20:10,752.0,-9.8,91.0,-7.2,202.0,16.8
2024-12-14 15:10:10,1403/09/24 15:10:10,752.0,-9.7,87.0,-7.2,203.0,17.0
2024-12-14 15:00:10,1403/09/24 15:00:10,752.0,-9.4,82.0,-7.0,201.0,16.3
2024-12-14 14:50:10,1403/09/24 14:50:10,751.8,-9.3,84.0,-6.8,203.0,15.7
2024-12-14 14:40:10,1403/09/24 14:40:10,751.7,-9.5,88.0,-6.7,202.0,16.0
2024-12-14 14:30:10,1403/09/24 14:30:10,751.7,-9.3,89.0,-6.5,203.0,15.7
2024-12-14 14:20:10,1403/09/24 14:20:10,751.7,-9.2,90.0,-6.5,203.0,15.3
2024-12-14 14:10:10,1403/09/24 14:10:10,751.5,-9.0,86.0,-6.4,204.0,15.8
2024-12-14 14:00:10,1403/09/24 14:00:10,751.5,-8.9,86.0,-6.3,204.0,16.4
2024-12-14 13:50:10,1403/09/24 13:50:10,751.3,-9.1,90.0,-6.2,204.0,16.0
2024-12-14 13:40:10,1403/09/24 13:40:10,751.4,-9.0,89.0,-6.1,207.0,14.5
2024-12-14 13:30:10,1403/09/24 13:30:10,751.1,-9.0,88.0,-6.0,206.0,15.8
2024-12-14 13:20:10,1403/09/24 13:20:10,751.1,-8.7,89.0,-5.9,204.0,14.5
2024-12-14 13:10:10,1403/09/24 13:10:10,750.9,-8.7,94.0,-5.8,202.0,15.7
2024-12-14 13:00:10,1403/09/24 13:00:10,750.8,-8.5,92.0,-5.7,205.0,15.1
2024-12-14 12:50:10,1403/09/24 12:50:10,750.7,-8.4,93.0,-5.5,199.0,16.5
2024-12-14 12:40:10,1403/09/24 12:40:10,750.5,-8.3,93.0,-5.4,203.0,15.4
2024-12-14 12:30:10,1403/09/24 12:30:10,750.4,-7.9,87.0,-5.3,203.0,15.2
2024-12-14 12:20:10,1403/09/24 12:20:10,750.5,-7.9,91.0,-5.3,203.0,13.8
2024-12-14 12:10:10,1403/09/24 12:10:10,750.4,-8.0,96.0,-5.2,203.0,15.7
2024-12-14 12:00:10,1403/09/24 12:00:10,750.3,-7.8,97.0,-5.1,202.0,15.3
2024-12-14 11:50:10,1403/09/24 11:50:10,750.4,-7.6,99.0,-5.0,202.0,13.8
2024-12-14 11:40:10,1403/09/24 11:40:10,750.4,-7.7,100.0,-5.0,202.0,15.5
2024-12-14 11:30:10,1403/09/24 11:30:10,750.1,-7.1,92.0,-4.9,201.0,15.5
2024-12-14 11:20:10,1403/09/24 11:20:10,750.0,-6.6,94.0,-4.8,202.0,15.0
2024-12-14 11:10:10,1403/09/24 11:10:10,749.9,-6.7,100.0,-4.6,199.0,15.4
2024-12-14 11:00:10,1403/09/24 11:00:10,749.9,-6.8,100.0,-4.5,204.0,14.6
2024-12-14 10:50:10,1403/09/24 10:50:10,749.8,-6.8,100.0,-4.7,204.0,14.8
2024-12-14 10:40:10,1403/09/24 10:40:10,749.8,-6.5,100.0,-4.3,202.0,14.7
2024-12-14 10:30:10,1403/09/24 10:30:10,749.7,-6.2,100.0,-4.2,201.0,13.9
2024-12-14 10:20:10,1403/09/24 10:20:10,749.6,-6.1,100.0,-3.9,200.0,14.7
2024-12-14 10:10:10,1403/09/24 10:10:10,749.7,-5.6,,-3.7,200.0,13.3
2024-12-14 10:00:10,1403/09/24 10:00:10,749.6,-5.7,,-3.2,195.0,14.2
2024-12-14 09:50:10,1403/09/24 09:50:10,749.6,-5.7,,-3.1,202.0,13.3
2024-12-14 09:40:10,1403/09/24 09:40:10,749.5,-5.6,,-2.8,201.0,13.9
2024-12-14 09:30:10,1403/09/24 09:30:10,749.5,-5.1,,-2.3,205.0,12.5
2024-12-14 09:20:10,1403/09/24 09:20:10,749.7,-4.5,,-1.2,206.0,10.0
2024-12-14 09:10:10,1403/09/24 09:10:10,750.0,-3.1,,-0.5,211.0,5.2
2024-12-14 09:00:10,1403/09/24 09:00:10,749.9,-2.7,,-0.4,255.0,2.7
2024-12-14 08:50:10,1403/09/24 08:50:10,750.0,-2.5,,-0.5,253.0,1.9
2024-12-14 08:40:10,1403/09/24 08:40:10,750.0,-2.5,,-0.6,225.0,0.6
2024-12-14 08:30:10,1403/09/24 08:30:10,750.1,-2.5,,-0.7,198.0,0.3
2024-12-14 08:20:10,1403/09/24 08:20:10,750.3,-2.8,,-0.7,224.0,1.8
2024-12-14 08:10:11,1403/09/24 08:10:11,750.4,-2.9,,-0.7,225.0,0.3
2024-12-14 08:00:11,1403/09/24 08:00:11,750.6,-3.0,,-0.7,249.0,1.9
2024-12-14 07:50:11,1403/09/24 07:50:11,750.4,-2.7,,-0.8,248.0,2.8
2024-12-14 07:40:11,1403/09/24 07:40:11,750.3,-2.8,,-0.8,213.0,1.6
2024-12-14 07:30:11,1403/09/24 07:30:11,750.7,-2.7,,-0.9,241.0,0.0
2024-12-14 06:00:10,1403/09/24 06:00:10,750.8,-3.1,,-2.1,231.0,1.1
2024-12-14 05:50:10,1403/09/24 05:50:10,750.8,-3.2,,-2.2,225.0,2.2
2024-12-14 05:40:10,1403/09/24 05:40:10,750.7,-3.3,,-2.3,248.0,2.2
2024-12-14 05:30:10,1403/09/24 05:30:10,750.7,-3.3,,-2.4,235.0,2.4
2024-12-14 05:20:10,1403/09/24 05:20:10,750.5,-3.2,,-2.5,229.0,2.3
2024-12-14 05:10:10,1403/09/24 05:10:10,750.6,-3.2,,-2.5,238.0,3.2
2024-12-14 05:00:10,1403/09/24 05:00:10,750.8,-3.2,,-2.6,249.0,4.1
2024-12-14 04:50:10,1403/09/24 04:50:10,750.7,-3.2,,-2.6,244.0,4.0
2024-12-14 04:40:10,1403/09/24 04:40:10,750.6,-3.2,,-2.5,240.0,3.8
2024-12-14 04:30:10,1403/09/24 04:30:10,750.6,-3.3,,-2.5,255.0,4.7
2024-12-14 04:20:10,1403/09/24 04:20:10,750.4,-3.3,,-2.5,253.0,5.2
2024-12-14 04:10:10,1403/09/24 04:10:10,750.3,-3.4,,-2.5,260.0,6.6
2024-12-14 04:00:10,1403/09/24 04:00:10,750.4,-3.2,,-2.6,257.0,6.5
2024-12-14 03:50:10,1403/09/24 03:50:10,750.3,-3.2,,-2.6,254.0,6.5
2024-12-14 03:40:10,1403/09/24 03:40:10,750.3,-3.0,,-2.5,255.0,6.1
2024-12-14 03:30:10,1403/09/24 03:30:10,750.1,-2.9,,-2.4,245.0,5.3
2024-12-14 03:20:10,1403/09/24 03:20:10,750.2,-2.7,,-2.4,248.0,5.1
2024-12-14 03:10:10,1403/09/24 03:10:10,750.1,-2.5,,-2.3,250.0,5.3
2024-12-14 03:00:10,1403/09/24 03:00:10,750.2,-2.1,100.0,-2.2,252.0,4.8
2024-12-14 02:50:10,1403/09/24 02:50:10,750.2,-2.0,100.0,-2.3,256.0,4.3
2024-12-14 02:40:10,1403/09/24 02:40:10,750.2,-2.1,100.0,-2.3,248.0,4.9
2024-12-14 02:30:10,1403/09/24 02:30:10,750.0,-2.0,100.0,-2.3,247.0,4.4
2024-12-14 02:20:10,1403/09/24 02:20:10,749.9,-1.9,100.0,-2.3,251.0,4.5
2024-12-14 02:10:10,1403/09/24 02:10:10,749.9,-2.0,100.0,-2.2,253.0,4.4
2024-12-14 02:00:10,1403/09/24 02:00:10,750.0,-1.9,100.0,-2.2,256.0,3.4
2024-12-14 01:50:10,1403/09/24 01:50:10,750.0,-1.8,100.0,-2.3,249.0,4.0
2024-12-14 01:40:10,1403/09/24 01:40:10,749.9,-1.8,100.0,-2.3,248.0,4.1
2024-12-14 01:30:10,1403/09/24 01:30:10,749.8,-1.7,100.0,-2.2,249.0,4.2
2024-12-14 01:20:10,1403/09/24 01:20:10,749.8,-1.6,100.0,-2.2,255.0,4.9
2024-12-14 01:10:10,1403/09/24 01:10:10,749.9,-1.6,100.0,-2.2,248.0,4.9
2024-12-14 01:00:10,1403/09/24 01:00:10,750.0,-1.6,100.0,-2.2,245.0,4.7
2024-12-14 00:50:10,1403/09/24 00:50:10,750.0,-1.7,100.0,-2.2,248.0,4.6
2024-12-14 00:40:10,1403/09/24 00:40:10,750.1,-1.6,100.0,-2.2,253.0,5.2
2024-12-14 00:30:10,1403/09/24 00:30:10,750.1,-1.6,100.0,-2.2,255.0,6.8
2024-12-14 00:20:10,1403/09/24 00:20:10,750.0,-1.8,,-2.1,257.0,6.4
2024-12-14 00:10:10,1403/09/24 00:10:10,749.8,-1.9,,-2.1,259.0,7.4
2024-12-14 00:00:10,1403/09/24 00:00:10,749.9,-2.0,,-2.0,259.0,7.8
2024-12-13 23:50:10,1403/09/23 23:50:10,750.1,-2.1,,-2.0,259.0,6.5
2024-12-13 23:40:10,1403/09/23 23:40:10,750.3,-2.1,,-2.0,258.0,5.3
2024-12-13 23:30:10,1403/09/23 23:30:10,750.4,-2.1,,-2.0,259.0,4.9
2024-12-13 23:20:10,1403/09/23 23:20:10,750.4,-2.1,,-2.0,256.0,5.0
2024-12-13 23:10:10,1403/09/23 23:10:10,750.4,-2.1,,-2.0,255.0,4.6
2024-12-13 23:00:10,1403/09/23 23:00:10,750.5,-2.1,,-2.0,258.0,5.1
2024-12-13 22:50:10,1403/09/23 22:50:10,750.5,-1.9,,-2.0,259.0,5.6
2024-12-13 22:40:10,1403/09/23 22:40:10,750.5,-1.9,,-2.0,259.0,5.4
2024-12-13 22:30:10,1403/09/23 22:30:10,750.4,-1.9,,-2.0,255.0,5.9
2024-12-13 22:20:10,1403/09/23 22:20:10,750.4,-2.1,,-2.1,259.0,5.9
2024-12-13 22:10:10,1403/09/23 22:10:10,750.5,-2.1,,-2.0,256.0,6.0
2024-12-13 22:00:10,1403/09/23 22:00:10,750.6,-2.1,,-2.0,259.0,4.9
2024-12-13 21:50:10,1403/09/23 21:50:10,750.6,-2.1,,-1.9,258.0,5.1
2024-12-13 21:40:10,1403/09/23 21:40:10,750.6,-2.0,,-1.9,259.0,4.7
2024-12-13 21:30:10,1403/09/23 21:30:10,750.7,-2.0,,-1.9,259.0,4.8
2024-12-13 21:20:10,1403/09/23 21:20:10,750.8,-1.9,,-1.9,256.0,4.0
2024-12-13 21:10:10,1403/09/23 21:10:10,750.8,-1.9,,-1.9,258.0,3.3
2024-12-13 21:00:10,1403/09/23 21:00:10,750.9,-1.7,,-1.9,251.0,3.1
2024-12-13 20:50:10,1403/09/23 20:50:10,751.0,-1.5,100.0,-2.0,255.0,3.1
2024-12-13 20:40:11,1403/09/23 20:40:11,751.1,-1.4,100.0,-2.1,244.0,2.1
2024-12-13 20:30:11,1403/09/23 20:30:11,751.1,-1.4,100.0,-2.2,247.0,1.8
2024-12-13 20:20:11,1403/09/23 20:20:11,751.1,-1.5,100.0,-2.3,255.0,1.3
2024-12-13 20:10:11,1403/09/23 20:10:11,751.2,-1.5,100.0,-2.2,248.0,0.1
2024-12-13 20:00:11,1403/09/23 20:00:11,751.2,-1.5,100.0,-2.1,248.0,0.3
2024-12-13 19:50:11,1403/09/23 19:50:11,751.3,-1.4,100.0,-1.9,227.0,0.1
2024-12-13 19:40:11,1403/09/23 19:40:11,751.3,-1.2,100.0,-1.8,250.0,0.5
2024-12-13 19:30:11,1403/09/23 19:30:11,751.4,-1.1,100.0,-1.8,241.0,1.9
2024-12-13 19:20:10,1403/09/23 19:20:10,751.4,-1.2,,-1.8,235.0,2.4
2024-12-13 19:10:10,1403/09/23 19:10:10,751.5,-1.3,,-1.8,239.0,2.5
2024-12-13 19:00:10,1403/09/23 19:00:10,751.5,-1.4,,-1.8,248.0,1.9
2024-12-13 18:50:10,1403/09/23 18:50:10,751.5,-1.4,,-1.9,252.0,2.2
2024-12-13 18:40:10,1403/09/23 18:40:10,751.5,-1.2,,-1.9,248.0,2.2
2024-12-13 18:30:10,1403/09/23 18:30:10,751.5,-1.4,,-1.9,230.0,0.7
2024-12-13 18:20:10,1403/09/23 18:20:10,751.6,-1.6,,-1.9,244.0,1.5
2024-12-13 18:10:10,1403/09/23 18:10:10,751.8,-1.6,,-2.0,220.0,0.2
2024-12-13 18:00:10,1403/09/23 18:00:10,751.8,-1.8,,-1.9,220.0,0.2
2024-12-13 17:50:10,1403/09/23 17:50:10,751.9,-1.7,,-1.7,220.0,0.0
2024-12-13 17:40:10,1403/09/23 17:40:10,752.1,-1.5,,-1.8,193.0,0.8
2024-12-13 17:30:10,1403/09/23 17:30:10,752.0,-1.6,,-1.8,224.0,0.2
2024-12-13 17:20:10,1403/09/23 17:20:10,752.0,-1.6,,-1.8,250.0,0.9
2024-12-13 17:10:10,1403/09/23 17:10:10,752.0,-1.6,,-1.8,256.0,1.6
2024-12-13 17:00:10,1403/09/23 17:00:10,752.0,-1.5,,-1.9,250.0,1.2
2024-12-13 16:50:10,1403/09/23 16:50:10,752.0,-1.6,,-1.9,235.0,1.3
2024-12-13 16:40:10,1403/09/23 16:40:10,752.1,-1.7,,-1.8,236.0,0.0
2024-12-13 16:30:10,1403/09/23 16:30:10,752.2,-1.7,,-1.7,190.0,0.2
2024-12-13 16:20:10,1403/09/23 16:20:10,752.4,-1.5,,-1.5,237.0,0.7
2024-12-13 16:10:10,1403/09/23 16:10:10,752.4,-1.4,100.0,-1.5,258.0,2.9
2024-12-13 16:00:10,1403/09/23 16:00:10,752.4,-1.3,100.0,-1.3,256.0,3.3
2024-12-13 15:50:10,1403/09/23 15:50:10,752.3,-1.0,99.0,-1.2,256.0,3.2
2024-12-13 15:40:10,1403/09/23 15:40:10,752.3,-0.6,96.0,-1.1,249.0,2.4
2024-12-13 15:30:10,1403/09/23 15:30:10,752.2,-0.6,92.0,-1.0,244.0,2.1
2024-12-13 15:20:10,1403/09/23 15:20:10,752.3,-0.4,88.0,-1.0,246.0,1.9
2024-12-13 15:10:10,1403/09/23 15:10:10,752.3,-0.3,83.0,-1.0,250.0,2.5
2024-12-13 15:00:10,1403/09/23 15:00:10,752.0,-0.3,82.0,-1.0,220.0,2.7
2024-12-13 14:50:10,1403/09/23 14:50:10,751.9,-0.1,77.0,-1.0,232.0,1.8
2024-12-13 14:40:10,1403/09/23 14:40:10,751.9,0.0,76.0,-1.1,252.0,2.2
2024-12-13 14:30:10,1403/09/23 14:30:10,751.9,0.0,76.0,-1.2,254.0,2.3
2024-12-13 14:20:10,1403/09/23 14:20:10,751.8,0.2,72.0,-1.3,238.0,1.6
2024-12-13 14:10:10,1403/09/23 14:10:10,751.7,0.0,72.0,-1.4,196.0,0.0
2024-12-13 14:00:10,1403/09/23 14:00:10,751.7,-0.1,74.0,-1.2,216.0,0.0
2024-12-13 13:50:10,1403/09/23 13:50:10,751.8,-0.2,77.0,-1.0,191.0,0.0
2024-12-13 13:40:10,1403/09/23 13:40:10,751.9,-0.2,78.0,-0.9,210.0,1.0
2024-12-13 13:30:10,1403/09/23 13:30:10,752.0,-0.2,83.0,-0.8,230.0,1.3
2024-12-13 13:20:10,1403/09/23 13:20:10,752.0,-0.3,86.0,-0.7,240.0,1.5
2024-12-13 13:10:10,1403/09/23 13:10:10,752.1,-0.3,87.0,-0.5,242.0,2.2
2024-12-13 13:00:10,1403/09/23 13:00:10,752.2,-0.3,90.0,-0.3,237.0,2.7
2024-12-13 12:50:10,1403/09/23 12:50:10,752.1,-0.1,82.0,0.0,249.0,3.5
2024-12-13 12:40:10,1403/09/23 12:40:10,752.1,0.5,71.0,0.2,247.0,3.6
2024-12-13 12:30:10,1403/09/23 12:30:10,751.9,0.7,68.0,0.5,221.0,3.6
2024-12-13 12:20:10,1403/09/23 12:20:10,751.8,1.3,58.0,0.8,233.0,4.1
2024-12-13 12:10:10,1403/09/23 12:10:10,751.7,1.7,52.0,0.9,248.0,3.2
2024-12-13 12:00:10,1403/09/23 12:00:10,751.9,1.8,53.0,1.0,248.0,4.1
2024-12-13 11:50:10,1403/09/23 11:50:10,751.8,1.7,54.0,1.1,253.0,4.0
2024-12-13 11:40:10,1403/09/23 11:40:10,751.8,1.5,55.0,1.4,253.0,5.0
2024-12-13 11:30:10,1403/09/23 11:30:10,751.9,2.0,50.0,1.7,254.0,4.4
2024-12-13 11:20:10,1403/09/23 11:20:10,752.0,2.2,49.0,2.0,249.0,3.9
2024-12-13 11:10:10,1403/09/23 11:10:10,752.1,2.4,48.0,2.3,252.0,4.1
2024-12-13 11:00:10,1403/09/23 11:00:10,752.1,2.7,48.0,2.3,244.0,4.4
2024-12-13 10:50:10,1403/09/23 10:50:10,752.1,2.5,48.0,2.2,247.0,3.7
2024-12-13 10:40:10,1403/09/23 10:40:10,752.2,2.4,48.0,2.4,237.0,2.9
2024-12-13 10:30:10,1403/09/23 10:30:10,752.2,2.4,47.0,2.5,206.0,3.7
2024-12-13 10:20:10,1403/09/23 10:20:10,752.4,2.7,47.0,2.6,240.0,3.0
2024-12-13 10:10:10,1403/09/23 10:10:10,752.5,2.7,46.0,2.7,253.0,2.8
2024-12-13 10:00:10,1403/09/23 10:00:10,752.6,2.7,47.0,2.9,256.0,3.1
2024-12-13 09:50:10,1403/09/23 09:50:10,752.6,2.7,48.0,3.1,235.0,3.4
2024-12-13 09:40:10,1403/09/23 09:40:10,752.7,2.7,49.0,3.3,242.0,2.3
2024-12-13 09:30:10,1403/09/23 09:30:10,752.9,2.8,48.0,3.2,239.0,2.0
2024-12-13 09:20:10,1403/09/23 09:20:10,753.0,2.8,47.0,3.3,250.0,2.9
2024-12-13 09:10:11,1403/09/23 09:10:11,753.1,2.8,47.0,3.4,242.0,3.2
2024-12-13 09:00:11,1403/09/23 09:00:11,753.2,2.9,47.0,3.5,247.0,2.9
2024-12-13 08:50:11,1403/09/23 08:50:11,753.3,3.0,48.0,3.4,246.0,2.5
2024-12-13 08:40:11,1403/09/23 08:40:11,753.5,2.9,48.0,3.3,253.0,3.1
2024-12-13 08:30:11,1403/09/23 08:30:11,753.6,2.8,46.0,3.2,235.0,2.9
2024-12-13 08:20:11,1403/09/23 08:20:11,753.7,3.0,46.0,3.0,247.0,3.0
2024-12-13 08:10:11,1403/09/23 08:10:11,753.9,3.0,49.0,2.6,248.0,2.1
2024-12-13 08:00:11,1403/09/23 08:00:11,754.1,2.7,50.0,2.1,241.0,2.3
2024-12-13 07:50:10,1403/09/23 07:50:10,754.2,2.5,49.0,2.0,243.0,2.4
2024-12-13 07:40:10,1403/09/23 07:40:10,754.3,2.5,48.0,2.0,251.0,2.8
2024-12-13 07:30:10,1403/09/23 07:30:10,754.4,2.6,47.0,2.0,249.0,2.6
2024-12-13 07:20:10,1403/09/23 07:20:10,754.5,2.6,46.0,2.2,251.0,2.9
2024-12-13 07:10:10,1403/09/23 07:10:10,754.5,2.7,46.0,2.4,253.0,2.9
2024-12-13 07:00:10,1403/09/23 07:00:10,754.5,2.9,45.0,2.5,255.0,3.1
2024-12-13 06:50:10,1403/09/23 06:50:10,754.6,2.9,46.0,2.5,252.0,2.9
2024-12-13 06:40:10,1403/09/23 06:40:10,754.7,2.8,46.0,2.5,251.0,3.7
2024-12-13 06:30:10,1403/09/23 06:30:10,754.7,2.9,46.0,2.6,255.0,4.5
2024-12-13 06:20:10,1403/09/23 06:20:10,754.7,2.9,45.0,2.4,255.0,4.5
2024-12-13 06:10:10,1403/09/23 06:10:10,754.7,2.9,46.0,2.1,253.0,4.9
2024-12-13 06:00:10,1403/09/23 06:00:10,754.6,2.7,47.0,1.6,256.0,4.9
2024-12-13 05:50:10,1403/09/23 05:50:10,754.5,2.3,48.0,1.2,255.0,5.3
2024-12-13 05:40:10,1403/09/23 05:40:10,754.6,2.1,49.0,0.9,254.0,5.6
2024-12-13 05:30:10,1403/09/23 05:30:10,754.6,1.9,51.0,0.7,253.0,5.8
2024-12-13 05:20:10,1403/09/23 05:20:10,754.7,1.8,52.0,0.7,250.0,6.4
2024-12-13 05:10:10,1403/09/23 05:10:10,754.6,1.6,54.0,0.6,247.0,5.8
2024-12-13 05:00:10,1403/09/23 05:00:10,754.8,1.5,55.0,0.6,255.0,5.5
2024-12-13 04:50:10,1403/09/23 04:50:10,755.0,1.4,56.0,0.4,257.0,5.3
2024-12-13 04:40:10,1403/09/23 04:40:10,755.0,1.4,55.0,0.3,250.0,5.7
2024-12-13 04:30:10,1403/09/23 04:30:10,754.8,1.5,54.0,0.1,253.0,5.8
2024-12-13 04:20:10,1403/09/23 04:20:10,754.7,1.5,53.0,-0.1,258.0,7.4
2024-12-13 04:10:10,1403/09/23 04:10:10,754.7,1.4,54.0,-0.5,256.0,5.8
2024-12-13 04:00:10,1403/09/23 04:00:10,754.7,1.3,54.0,-0.8,258.0,4.8
2024-12-13 03:50:10,1403/09/23 03:50:10,754.7,1.1,56.0,-1.2,256.0,3.9
2024-12-13 03:40:10,1403/09/23 03:40:10,754.6,1.1,56.0,-1.5,256.0,3.1
2024-12-13 03:30:10,1403/09/23 03:30:10,754.5,0.4,65.0,-1.9,249.0,2.7
2024-12-13 03:20:10,1403/09/23 03:20:10,754.4,-0.3,76.0,-2.2,215.0,0.9
2024-12-13 03:10:10,1403/09/23 03:10:10,754.4,-0.4,76.0,-2.5,226.0,1.3
2024-12-13 03:00:10,1403/09/23 03:00:10,754.4,-0.7,79.0,-2.8,217.0,0.4
2024-12-13 02:50:10,1403/09/23 02:50:10,754.4,-1.2,87.0,-2.8,218.0,0.5
2024-12-13 02:40:10,1403/09/23 02:40:10,754.4,-1.3,93.0,-2.4,231.0,0.1
2024-12-13 02:30:10,1403/09/23 02:30:10,754.4,-1.2,93.0,-1.9,232.0,0.2
2024-12-13 02:20:10,1403/09/23 02:20:10,754.6,-0.9,90.0,-1.3,235.0,0.1
2024-12-13 02:10:10,1403/09/23 02:10:10,754.7,-0.6,85.0,-1.1,234.0,1.7
2024-12-13 02:00:10,1403/09/23 02:00:10,754.7,-0.4,80.0,-1.0,255.0,3.3
2024-12-13 01:50:10,1403/09/23 01:50:10,754.6,-0.3,77.0,-0.9,257.0,3.1
2024-12-13 01:40:10,1403/09/23 01:40:10,754.6,-0.2,74.0,-0.9,259.0,3.6
2024-12-13 01:30:10,1403/09/23 01:30:10,754.6,0.0,69.0,-0.8,254.0,4.4
2024-12-13 01:20:10,1403/09/23 01:20:10,754.7,0.2,63.0,-0.9,257.0,4.6
2024-12-13 01:10:10,1403/09/23 01:10:10,754.7,0.1,60.0,-1.0,257.0,4.2
2024-12-13 01:00:10,1403/09/23 01:00:10,754.9,-0.1,59.0,-1.1,256.0,2.6
2024-12-13 00:50:10,1403/09/23 00:50:10,754.9,0.1,58.0,-1.0,255.0,2.6
2024-12-13 00:40:10,1403/09/23 00:40:10,755.0,0.1,58.0,-0.9,251.0,2.0
2024-12-13 00:30:10,1403/09/23 00:30:10,755.2,0.2,57.0,-0.8,248.0,2.6
2024-12-13 00:20:10,1403/09/23 00:20:10,755.3,0.2,56.0,-0.8,251.0,2.7
